customer_transaction_id,transaction_date,services_availed,Haircut,Hair Styling,Premium Bleach and Color,Premium Color,Hair Rebonding,Brazilian Blowout,Keratin Treatment,Traditional Hot Oil,Cellophane Hair Spa,Scalp Detox,Deep Hydration Hair Mask,Classic Manicure,Classic Pedicure,Callus-Removal Foot Spa,Gel Nail Extension,Eyebrow Threading,Eyebrow Tinting,Eyelash Extensions,Gluta IV Drip,Vitamin C Push,Underarm Waxing,Brazilian Waxing,Bikini Waxing,Leg Waxing,Full-Body Waxing
CTID497,2025-09-04,Underarm Waxing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CTID498,2025-09-05,Eyebrow Threading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID499,2025-09-06,"Keratin Treatment, Haircut, Brazilian Waxing",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID500,2025-09-06,"Eyebrow Tinting, Haircut, Brazilian Blowout",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CTID501,2025-09-06,"Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID502,2025-09-07,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID503,2025-09-07,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID504,2025-09-07,Scalp Detox,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID505,2025-09-08,"Deep Hydration Hair Mask, Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID506,2025-09-08,"Eyebrow Tinting, Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID507,2025-09-08,"Traditional Hot Oil, Bikini Waxing",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID508,2025-09-08,"Deep Hydration Hair Mask, Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID509,2025-09-09,"Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID510,2025-09-09,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID511,2025-09-10,Premium Color,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID512,2025-09-10,Hair Rebonding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID513,2025-09-10,"Eyebrow Tinting, Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID514,2025-09-11,"Eyelash Extensions, Hair Rebonding",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CTID515,2025-09-11,"Classic Pedicure, Classic Manicure, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
CTID516,2025-09-11,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID517,2025-09-12,Keratin Treatment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID518,2025-09-12,"Gluta IV Drip, Keratin Treatment, Vitamin C Push",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID519,2025-09-13,Eyebrow Threading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID520,2025-09-13,Hair Rebonding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID521,2025-09-14,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID522,2025-09-15,"Premium Color, Cellophane Hair Spa",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID523,2025-09-15,"Deep Hydration Hair Mask, Premium Color, Haircut",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID524,2025-09-16,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID525,2025-09-16,Full-Body Waxing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID526,2025-09-18,"Keratin Treatment, Haircut",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID527,2025-09-18,Premium Color,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID528,2025-09-18,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID529,2025-09-18,"Classic Pedicure, Classic Manicure, Keratin Treatment",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID530,2025-09-19,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID531,2025-09-19,Hair Rebonding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID532,2025-09-19,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID533,2025-09-19,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID534,2025-09-20,"Keratin Treatment, Haircut",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID535,2025-09-20,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID536,2025-09-20,Brazilian Blowout,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID537,2025-09-21,"Eyebrow Tinting, Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID538,2025-09-22,"Deep Hydration Hair Mask, Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID539,2025-09-22,Hair Rebonding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID540,2025-09-23,"Deep Hydration Hair Mask, Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID541,2025-09-23,Deep Hydration Hair Mask,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID542,2025-09-23,"Scalp Detox, Hair Rebonding",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID543,2025-09-24,Premium Color,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID544,2025-09-24,Gluta IV Drip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID545,2025-09-24,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID546,2025-09-25,"Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID547,2025-09-25,"Eyebrow Tinting, Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID548,2025-09-25,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID549,2025-09-27,"Classic Pedicure, Classic Manicure, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
CTID550,2025-09-27,"Classic Manicure, Gluta IV Drip",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID551,2025-09-27,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID552,2025-09-27,"Deep Hydration Hair Mask, Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID553,2025-09-27,"Deep Hydration Hair Mask, Premium Color, Haircut",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID554,2025-09-27,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID555,2025-09-28,"Deep Hydration Hair Mask, Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID556,2025-09-28,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID557,2025-09-28,"Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID558,2025-09-28,"Premium Color, Haircut, Bikini Waxing",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID559,2025-09-28,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID560,2025-09-29,Classic Manicure,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID561,2025-09-29,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID562,2025-09-29,"Premium Color, Haircut",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID563,2025-09-30,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID564,2025-09-30,"Brazilian Blowout, Hair Rebonding",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID565,2025-10-02,"Haircut, Brazilian Blowout",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID566,2025-10-02,"Haircut, Brazilian Blowout",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID567,2025-10-03,"Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID568,2025-10-03,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID569,2025-10-03,"Haircut, Hair Rebonding",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID570,2025-10-03,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID571,2025-10-03,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID572,2025-10-03,Cellophane Hair Spa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID573,2025-10-03,"Haircut, Premium Bleach and Color, Hair Rebonding",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID574,2025-10-05,Haircut,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID575,2025-10-06,Keratin Treatment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID576,2025-10-07,"Deep Hydration Hair Mask, Premium Color, Traditional Hot Oil, Haircut",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID577,2025-10-08,"Deep Hydration Hair Mask, Premium Bleach and Color",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID578,2025-10-08,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID579,2025-10-08,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID580,2025-10-08,Premium Bleach and Color,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID581,2025-10-08,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID582,2025-10-09,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID583,2025-10-09,Hair Rebonding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID584,2025-10-09,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID585,2025-10-09,Eyebrow Threading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID586,2025-10-10,"Gluta IV Drip, Brazilian Blowout, Vitamin C Push",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID587,2025-10-10,"Hair Rebonding, Bikini Waxing",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID588,2025-10-10,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID589,2025-10-10,"Classic Pedicure, Cellophane Hair Spa, Classic Manicure",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID590,2025-10-10,"Haircut, Brazilian Blowout",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID591,2025-10-10,Hair Styling,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID592,2025-10-10,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID593,2025-10-11,"Deep Hydration Hair Mask, Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID594,2025-10-11,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID595,2025-10-11,Eyebrow Threading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID596,2025-10-11,Premium Color,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID597,2025-10-12,"Classic Pedicure, Premium Bleach and Color, Classic Manicure",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID598,2025-10-12,"Gluta IV Drip, Cellophane Hair Spa, Vitamin C Push",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID599,2025-10-12,"Premium Bleach and Color, Gluta IV Drip",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID600,2025-10-12,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID601,2025-10-13,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID602,2025-10-13,Gluta IV Drip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID603,2025-10-13,"Keratin Treatment, Haircut",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID604,2025-10-13,"Gluta IV Drip, Hair Styling",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID605,2025-10-13,"Deep Hydration Hair Mask, Premium Bleach and Color, Gluta IV Drip, Haircut",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID606,2025-10-14,Callus-Removal Foot Spa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID607,2025-10-14,"Classic Pedicure, Classic Manicure, Brazilian Blowout",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID608,2025-10-15,Premium Bleach and Color,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID609,2025-10-15,Gluta IV Drip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID610,2025-10-16,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID611,2025-10-16,Eyebrow Threading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID612,2025-10-16,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID613,2025-10-16,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID614,2025-10-17,"Haircut, Hair Rebonding",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID615,2025-10-17,Keratin Treatment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID616,2025-10-17,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID617,2025-10-18,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID618,2025-10-18,Brazilian Blowout,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID619,2025-10-18,"Vitamin C Push, Hair Rebonding",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CTID620,2025-10-19,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID621,2025-10-19,"Eyebrow Tinting, Haircut, Eyebrow Threading",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID622,2025-10-19,"Classic Pedicure, Classic Manicure, Brazilian Waxing",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CTID623,2025-10-19,"Deep Hydration Hair Mask, Premium Color, Brazilian Waxing, Haircut",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID624,2025-10-20,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID625,2025-10-20,"Keratin Treatment, Brazilian Waxing",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID626,2025-10-20,Keratin Treatment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID627,2025-10-21,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID628,2025-10-21,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID629,2025-10-21,"Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID630,2025-10-21,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID631,2025-10-22,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID632,2025-10-22,"Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID633,2025-10-22,"Haircut, Hair Rebonding",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID634,2025-10-22,"Eyebrow Tinting, Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID635,2025-10-22,"Premium Color, Haircut",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID636,2025-10-22,Bikini Waxing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID637,2025-10-23,"Callus-Removal Foot Spa, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CTID638,2025-10-23,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID639,2025-10-23,Underarm Waxing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CTID640,2025-10-23,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID641,2025-10-23,"Callus-Removal Foot Spa, Hair Rebonding",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID642,2025-10-25,"Classic Pedicure, Classic Manicure, Callus-Removal Foot Spa, Gel Nail Extension",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CTID643,2025-10-25,"Haircut, Eyelash Extensions",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CTID644,2025-10-26,"Eyebrow Tinting, Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID645,2025-10-26,Hair Rebonding,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID646,2025-10-27,Brazilian Blowout,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID647,2025-10-27,"Premium Color, Haircut, Cellophane Hair Spa",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID648,2025-10-27,Gluta IV Drip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID649,2025-10-27,"Classic Pedicure, Classic Manicure, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
CTID650,2025-10-28,"Classic Manicure, Hair Styling",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID651,2025-10-28,"Deep Hydration Hair Mask, Premium Color, Haircut",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID652,2025-10-29,"Keratin Treatment, Haircut",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID653,2025-10-29,Gluta IV Drip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID654,2025-10-29,"Premium Color, Haircut",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID655,2025-10-29,"Eyebrow Tinting, Eyebrow Threading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID656,2025-10-29,"Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID657,2025-10-30,"Classic Pedicure, Haircut, Classic Manicure, Callus-Removal Foot Spa",1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID658,2025-10-30,"Eyebrow Tinting, Eyebrow Threading, Eyelash Extensions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID659,2025-10-30,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID660,2025-10-30,"Premium Bleach and Color, Haircut",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID661,2025-10-31,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID662,2025-10-31,"Gluta IV Drip, Vitamin C Push",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID663,2025-10-31,"Classic Pedicure, Classic Manicure",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
