customer_transaction_id,transaction_date,services_availed,Total_Service_Cost,Total_Item_Cost,Total_Transaction_Cost,Haircut,Hair Styling,Premium Bleach and Color,Premium Color,Hair Rebonding,Brazilian Blowout,Keratin Treatment,Traditional Hot Oil,Cellophane Hair Spa,Scalp Detox,Deep Hydration Hair Mask,Classic Manicure,Classic Pedicure,Callus-Removal Foot Spa,Gel Nail Extension,Eyebrow Threading,Eyebrow Tinting,Eyelash Extensions,Gluta IV Drip,Vitamin C Push,Underarm Waxing,Brazilian Waxing,Bikini Waxing,Leg Waxing,Full-Body Waxing
CTID511,2025-09-10,S00004,2500,4815,7315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID512,2025-09-10,S00005,3500,3655,7155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID513,2025-09-10,"S00017, S00016, S00018",1350,815,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID514,2025-09-11,"S00018, S00005",4350,3655,8005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CTID515,2025-09-11,"S00013, S00012, S00018",1400,2855,4255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
CTID516,2025-09-11,"S00013, S00012",550,4375,4925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID517,2025-09-12,S00007,2500,4115,6615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID518,2025-09-12,"S00019, S00007, S00020",6000,1365,7365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID519,2025-09-13,S00016,150,1465,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID520,2025-09-13,S00005,3500,4115,7615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID521,2025-09-14,"S00013, S00012",550,1465,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID522,2025-09-15,"S00004, S00009",3300,5875,9175,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID523,2025-09-15,"S00011, S00004, S00001",3650,4855,8505,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID524,2025-09-16,"S00013, S00012",550,4115,4665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID525,2025-09-16,S00025,2500,4375,6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID526,2025-09-18,"S00007, S00001",2850,1365,4215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID527,2025-09-18,S00004,2500,4375,6875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID528,2025-09-18,"S00019, S00020",3500,4375,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID529,2025-09-18,"S00013, S00012, S00007",3050,5875,8925,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID530,2025-09-19,"S00013, S00012",550,1365,1915,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID531,2025-09-19,S00005,3500,4115,7615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID532,2025-09-19,"S00019, S00020",3500,3655,7155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID533,2025-09-19,"S00017, S00016",500,3655,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID534,2025-09-20,"S00007, S00001",2850,1115,3965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID535,2025-09-20,"S00019, S00020",3500,3655,7155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID536,2025-09-20,S00006,3000,1715,4715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID537,2025-09-21,"S00017, S00016, S00018",1350,3655,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID538,2025-09-22,"S00011, S00003, S00001",5650,2315,7965,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID539,2025-09-22,S00005,3500,3655,7155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID540,2025-09-23,"S00011, S00003, S00001",5650,4855,10505,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID541,2025-09-23,S00011,800,4855,5655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID542,2025-09-23,"S00010, S00005",4250,4375,8625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID543,2025-09-24,S00004,2500,1150,3650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID544,2025-09-24,S00019,2500,4375,6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID545,2025-09-24,"S00013, S00012",550,2855,3405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID546,2025-09-25,"S00003, S00001",4850,1065,5915,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID547,2025-09-25,"S00017, S00016, S00018",1350,1465,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID548,2025-09-25,"S00017, S00016",500,715,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID549,2025-09-27,"S00013, S00012, S00020",1550,1715,3265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
CTID550,2025-09-27,"S00012, S00019",2750,4855,7605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID551,2025-09-27,"S00013, S00012, S00014",1200,715,1915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID552,2025-09-27,"S00011, S00003, S00001",5650,465,6115,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID553,2025-09-27,"S00011, S00004, S00001",3650,1115,4765,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID554,2025-09-27,"S00013, S00012",550,6615,7165,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID555,2025-09-28,"S00011, S00003, S00001",5650,4115,9765,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID556,2025-09-28,"S00013, S00012",550,4115,4665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID557,2025-09-28,"S00016, S00018",1000,4115,5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID558,2025-09-28,"S00004, S00001, S00023",3350,2950,6300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID559,2025-09-28,"S00013, S00012",550,1065,1615,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID560,2025-09-29,S00012,250,4815,5065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID561,2025-09-29,"S00013, S00012, S00014",1200,1910,3110,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID562,2025-09-29,"S00004, S00001",2850,1715,4565,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID563,2025-09-30,"S00013, S00012",550,1365,1915,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID564,2025-09-30,"S00006, S00005",6500,1065,7565,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID565,2025-10-02,"S00001, S00006",3350,1465,4815,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID566,2025-10-02,"S00001, S00006",3350,3655,7005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID567,2025-10-03,"S00016, S00018",1000,1465,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID568,2025-10-03,"S00013, S00012, S00014",1200,715,1915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID569,2025-10-03,"S00001, S00005",3850,4115,7965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID570,2025-10-03,"S00013, S00012, S00014",1200,3655,4855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID571,2025-10-03,"S00017, S00016",500,3655,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID572,2025-10-03,S00009,800,1065,1865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID573,2025-10-03,"S00001, S00003, S00005",8350,2855,11205,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID574,2025-10-05,S00001,350,6615,6965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID575,2025-10-06,S00007,2500,715,3215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID576,2025-10-07,"S00011, S00004, S00008, S00001",4250,3655,7905,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID577,2025-10-08,"S00011, S00003",5300,1065,6365,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID578,2025-10-08,"S00019, S00020",3500,4375,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID579,2025-10-08,"S00017, S00016",500,815,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID580,2025-10-08,S00003,4500,2855,7355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID581,2025-10-08,"S00013, S00012",550,6615,7165,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID582,2025-10-09,"S00013, S00012, S00014",1200,1655,2855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID583,2025-10-09,S00005,3500,715,4215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID584,2025-10-09,"S00013, S00012",550,715,1265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID585,2025-10-09,S00016,150,3655,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID586,2025-10-10,"S00019, S00006, S00020",6500,3655,10155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID587,2025-10-10,"S00005, S00023",4000,4855,8855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID588,2025-10-10,"S00017, S00016",500,4855,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID589,2025-10-10,"S00013, S00009, S00012",1350,1655,3005,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID590,2025-10-10,"S00001, S00006",3350,6615,9965,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID591,2025-10-10,S00002,500,4815,5315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID592,2025-10-10,"S00017, S00016",500,4610,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID593,2025-10-11,"S00011, S00003, S00001",5650,4855,10505,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID594,2025-10-11,"S00013, S00012, S00014",1200,1110,2310,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID595,2025-10-11,S00016,150,715,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID596,2025-10-11,S00004,2500,4375,6875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID597,2025-10-12,"S00013, S00003, S00012",5050,4375,9425,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID598,2025-10-12,"S00019, S00009, S00020",4300,5875,10175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID599,2025-10-12,"S00003, S00019",7000,6615,13615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID600,2025-10-12,"S00019, S00020",3500,2315,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID601,2025-10-13,"S00013, S00012, S00014",1200,6615,7815,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID602,2025-10-13,S00019,2500,4375,6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID603,2025-10-13,"S00007, S00001",2850,4115,6965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID604,2025-10-13,"S00019, S00002",3000,1115,4115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID605,2025-10-13,"S00011, S00003, S00019, S00001",8150,5875,14025,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID606,2025-10-14,S00014,650,715,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID607,2025-10-14,"S00013, S00012, S00006",3550,1715,5265,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID608,2025-10-15,S00003,4500,1655,6155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID609,2025-10-15,S00019,2500,465,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID610,2025-10-16,"S00019, S00020",3500,1115,4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID611,2025-10-16,S00016,150,1655,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID612,2025-10-16,"S00013, S00012, S00014",1200,1655,2855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID613,2025-10-16,"S00013, S00012",550,815,1365,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID614,2025-10-17,"S00001, S00005",3850,6615,10465,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID615,2025-10-17,S00007,2500,4375,6875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID616,2025-10-17,"S00019, S00020",3500,4855,8355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID617,2025-10-18,"S00013, S00012, S00014",1200,815,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID618,2025-10-18,S00006,3000,4855,7855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID619,2025-10-18,"S00020, S00005",4500,3655,8155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CTID620,2025-10-19,"S00013, S00012",550,1115,1665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID621,2025-10-19,"S00017, S00001, S00016",850,4375,5225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID622,2025-10-19,"S00013, S00012, S00022",1350,3655,5005,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CTID623,2025-10-19,"S00011, S00004, S00022, S00001",4450,4375,8825,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID624,2025-10-20,"S00019, S00020",3500,4855,8355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID625,2025-10-20,"S00007, S00022",3300,6615,9915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID626,2025-10-20,S00007,2500,4855,7355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID627,2025-10-21,"S00019, S00020",3500,6615,10115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID628,2025-10-21,"S00019, S00020",3500,4855,8355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID629,2025-10-21,"S00003, S00001",4850,4815,9665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID630,2025-10-21,"S00017, S00016",500,2855,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID631,2025-10-22,"S00017, S00016",500,1715,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID632,2025-10-22,"S00016, S00018",1000,715,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID633,2025-10-22,"S00001, S00005",3850,2855,6705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID634,2025-10-22,"S00017, S00016, S00018",1350,425,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID635,2025-10-22,"S00004, S00001",2850,4855,7705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID636,2025-10-22,S00023,500,2080,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID637,2025-10-23,"S00014, S00016",800,4855,5655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CTID638,2025-10-23,"S00013, S00012, S00014",1200,815,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID639,2025-10-23,S00021,300,4375,4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CTID640,2025-10-23,"S00019, S00020",3500,1365,4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID641,2025-10-23,"S00014, S00005",4150,4815,8965,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID642,2025-10-25,"S00013, S00012, S00014, S00015",2400,1065,3465,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CTID643,2025-10-25,"S00001, S00018",1200,4420,5620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CTID644,2025-10-26,"S00017, S00016, S00018",1350,5875,7225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID645,2025-10-26,S00005,3500,715,4215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID646,2025-10-27,S00006,3000,3655,6655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID647,2025-10-27,"S00004, S00001, S00009",3650,1715,5365,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID648,2025-10-27,S00019,2500,1365,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID649,2025-10-27,"S00013, S00012, S00016",700,4375,5075,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
CTID650,2025-10-28,"S00012, S00002",750,1065,1815,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID651,2025-10-28,"S00011, S00004, S00001",3650,1465,5115,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID652,2025-10-29,"S00007, S00001",2850,1365,4215,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID653,2025-10-29,S00019,2500,3655,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID654,2025-10-29,"S00004, S00001",2850,1715,4565,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID655,2025-10-29,"S00017, S00016",500,1715,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID656,2025-10-29,"S00016, S00018",1000,465,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID657,2025-10-30,"S00013, S00001, S00012, S00014",1550,4855,6405,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID658,2025-10-30,"S00017, S00016, S00018",1350,715,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID659,2025-10-30,"S00013, S00012",550,4115,4665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID660,2025-10-30,"S00003, S00001",4850,4815,9665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID661,2025-10-31,"S00013, S00012",550,1065,1615,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID662,2025-10-31,"S00019, S00020",3500,2315,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID663,2025-10-31,"S00013, S00012",550,2315,2865,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID664,2025-11-01,"S00019, S00020",3500,4115,7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID665,2025-11-02,"S00013, S00012",550,4375,4925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID666,2025-11-02,"S00004, S00001",2850,1365,4215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID667,2025-11-02,"S00011, S00003",5300,5875,11175,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID668,2025-11-04,S00005,3500,1365,4865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID669,2025-11-04,"S00004, S00001",2850,3655,6505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID670,2025-11-04,"S00013, S00017, S00012",900,6615,7515,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
CTID671,2025-11-05,S00003,4500,3655,8155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID672,2025-11-05,"S00017, S00016, S00018",1350,4815,6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID673,2025-11-05,"S00011, S00003, S00014, S00001",6300,2855,9155,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID674,2025-11-05,"S00019, S00020",3500,1655,5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID675,2025-11-06,"S00017, S00016",500,4815,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID676,2025-11-06,"S00013, S00012",550,715,1265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID677,2025-11-07,S00007,2500,1365,3865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID678,2025-11-07,"S00016, S00018",1000,1065,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID679,2025-11-08,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID680,2025-11-09,"S00013, S00012",550,715,1265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID681,2025-11-09,"S00022, S00005",4300,4115,8415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID682,2025-11-09,S00005,3500,1715,5215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
