customer_transaction_id,transaction_date,services_availed,S00001,S00002,S00003,S00004,S00005,S00006,S00007,S00008,S00009,S00010,S00011,S00012,S00013,S00014,S00015,S00016,S00017,S00018,S00019,S00020,S00021,S00022,S00023,S00024,S00025,Total_Service_Cost,Total_Item_Cost,Total_Transaction_Cost
CTID516,2025-09-11,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,5750,17750
CTID517,2025-09-12,S00007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,7000,8500
CTID518,2025-09-12,"S00019, S00007, S00020",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6500,10000,16500
CTID519,2025-09-13,S00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,10250,13250
CTID520,2025-09-13,S00005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,7000,12000
CTID521,2025-09-14,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,10250,22250
CTID522,2025-09-15,"S00004, S00009",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,6000,15000
CTID523,2025-09-15,"S00011, S00004, S00001",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,9000,19250
CTID524,2025-09-16,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,7000,19000
CTID525,2025-09-16,S00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,5750,13250
CTID526,2025-09-18,"S00007, S00001",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,10000,16500
CTID527,2025-09-18,S00004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,5750,8750
CTID528,2025-09-18,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,5750,10750
CTID529,2025-09-18,"S00013, S00012, S00007",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13500,6000,19500
CTID530,2025-09-19,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,10000,22000
CTID531,2025-09-19,S00005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,7000,12000
CTID532,2025-09-19,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,8250,13250
CTID533,2025-09-19,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,8250,12250
CTID534,2025-09-20,"S00007, S00001",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,9250,15750
CTID535,2025-09-20,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,8250,13250
CTID536,2025-09-20,S00006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,11000,21000
CTID537,2025-09-21,"S00017, S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10000,8250,18250
CTID538,2025-09-22,"S00011, S00003, S00001",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13250,5500,18750
CTID539,2025-09-22,S00005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,8250,13250
CTID540,2025-09-23,"S00011, S00003, S00001",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13250,9000,22250
CTID541,2025-09-23,S00011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,9000,11250
CTID542,2025-09-23,"S00010, S00005",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,5750,13750
CTID543,2025-09-24,S00004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,4250,7250
CTID544,2025-09-24,S00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,5750,9750
CTID545,2025-09-24,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,7000,19000
CTID546,2025-09-25,"S00003, S00001",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,10750,21750
CTID547,2025-09-25,"S00017, S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10000,10250,20250
CTID548,2025-09-25,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,9750,13750
CTID549,2025-09-27,"S00013, S00012, S00020",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,13000,11000,24000
CTID550,2025-09-27,"S00012, S00019",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10000,9000,19000
CTID551,2025-09-27,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,9750,23250
CTID552,2025-09-27,"S00011, S00003, S00001",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13250,9000,22250
CTID553,2025-09-27,"S00011, S00004, S00001",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,9250,19500
CTID554,2025-09-27,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,8500,20500
CTID555,2025-09-28,"S00011, S00003, S00001",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13250,7000,20250
CTID556,2025-09-28,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,7000,19000
CTID557,2025-09-28,"S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9000,7000,16000
CTID558,2025-09-28,"S00004, S00001, S00023",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18000,4750,22750
CTID559,2025-09-28,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,10750,22750
CTID560,2025-09-29,S00012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,7000,13000
CTID561,2025-09-29,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,5250,18750
CTID562,2025-09-29,"S00004, S00001",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,11000,19000
CTID563,2025-09-30,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,10000,22000
CTID564,2025-09-30,"S00006, S00005",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,10750,25750
CTID565,2025-10-02,"S00001, S00006",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,10250,25250
CTID566,2025-10-02,"S00001, S00006",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,8250,23250
CTID567,2025-10-03,"S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9000,10250,19250
CTID568,2025-10-03,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,9750,23250
CTID569,2025-10-03,"S00001, S00005",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7000,17000
CTID570,2025-10-03,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,8250,21750
CTID571,2025-10-03,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,8250,12250
CTID572,2025-10-03,S00009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,10750,16750
CTID573,2025-10-03,"S00001, S00003, S00005",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,7000,23000
CTID574,2025-10-05,S00001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,8500,13500
CTID575,2025-10-06,S00007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,9750,11250
CTID576,2025-10-07,"S00011, S00004, S00008, S00001",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15250,8250,23500
CTID577,2025-10-08,"S00011, S00003",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8250,10750,19000
CTID578,2025-10-08,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,5750,10750
CTID579,2025-10-08,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,10000,14000
CTID580,2025-10-08,S00003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,7000,13000
CTID581,2025-10-08,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,8500,20500
CTID582,2025-10-09,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,6250,19750
CTID583,2025-10-09,S00005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,9750,14750
CTID584,2025-10-09,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,9750,21750
CTID585,2025-10-09,S00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,8250,11250
CTID586,2025-10-10,"S00019, S00006, S00020",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15000,8250,23250
CTID587,2025-10-10,"S00005, S00023",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15000,9000,24000
CTID588,2025-10-10,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,9000,13000
CTID589,2025-10-10,"S00013, S00009, S00012",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18000,6250,24250
CTID590,2025-10-10,"S00001, S00006",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,8500,23500
CTID591,2025-10-10,S00002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,7000,9250
CTID592,2025-10-10,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,7250,11250
CTID593,2025-10-11,"S00011, S00003, S00001",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13250,9000,22250
CTID594,2025-10-11,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,3250,16750
CTID595,2025-10-11,S00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,9750,12750
CTID596,2025-10-11,S00004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,5750,8750
CTID597,2025-10-12,"S00013, S00003, S00012",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18000,5750,23750
CTID598,2025-10-12,"S00019, S00009, S00020",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11000,6000,17000
CTID599,2025-10-12,"S00003, S00019",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10000,8500,18500
CTID600,2025-10-12,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,5500,10500
CTID601,2025-10-13,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,8500,22000
CTID602,2025-10-13,S00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,5750,9750
CTID603,2025-10-13,"S00007, S00001",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,7000,13500
CTID604,2025-10-13,"S00019, S00002",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6250,9250,15500
CTID605,2025-10-13,"S00011, S00003, S00019, S00001",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17250,6000,23250
CTID606,2025-10-14,S00014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1500,9750,11250
CTID607,2025-10-14,"S00013, S00012, S00006",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22000,11000,33000
CTID608,2025-10-15,S00003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6250,12250
CTID609,2025-10-15,S00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,9000,13000
CTID610,2025-10-16,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,9250,14250
CTID611,2025-10-16,S00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,6250,9250
CTID612,2025-10-16,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,6250,19750
CTID613,2025-10-16,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,10000,22000
CTID614,2025-10-17,"S00001, S00005",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,8500,18500
CTID615,2025-10-17,S00007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,5750,7250
CTID616,2025-10-17,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,9000,14000
CTID617,2025-10-18,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,10000,23500
CTID618,2025-10-18,S00006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,9000,19000
CTID619,2025-10-18,"S00020, S00005",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000,8250,14250
CTID620,2025-10-19,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,9250,21250
CTID621,2025-10-19,"S00017, S00001, S00016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9000,5750,14750
CTID622,2025-10-19,"S00013, S00012, S00022",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,12750,8250,21000
CTID623,2025-10-19,"S00011, S00004, S00022, S00001",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11000,5750,16750
CTID624,2025-10-20,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,9000,14000
CTID625,2025-10-20,"S00007, S00022",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2250,8500,10750
CTID626,2025-10-20,S00007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,9000,10500
CTID627,2025-10-21,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,8500,13500
CTID628,2025-10-21,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,9000,14000
CTID629,2025-10-21,"S00003, S00001",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,7000,18000
CTID630,2025-10-21,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,7000,11000
CTID631,2025-10-22,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,11000,15000
CTID632,2025-10-22,"S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9000,9750,18750
CTID633,2025-10-22,"S00001, S00005",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7000,17000
CTID634,2025-10-22,"S00017, S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10000,6750,16750
CTID635,2025-10-22,"S00004, S00001",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,9000,17000
CTID636,2025-10-22,S00023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,7250,17250
CTID637,2025-10-23,"S00014, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4500,9000,13500
CTID638,2025-10-23,"S00013, S00012, S00014",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13500,10000,23500
CTID639,2025-10-23,S00021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3000,5750,8750
CTID640,2025-10-23,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,10000,15000
CTID641,2025-10-23,"S00014, S00005",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6500,7000,13500
CTID642,2025-10-25,"S00013, S00012, S00014, S00015",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17500,10750,28250
CTID643,2025-10-25,"S00001, S00018",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11000,4750,15750
CTID644,2025-10-26,"S00017, S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10000,6000,16000
CTID645,2025-10-26,S00005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,9750,14750
CTID646,2025-10-27,S00006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,8250,18250
CTID647,2025-10-27,"S00004, S00001, S00009",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,11000,25000
CTID648,2025-10-27,S00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,10000,14000
CTID649,2025-10-27,"S00013, S00012, S00016",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,15000,5750,20750
CTID650,2025-10-28,"S00012, S00002",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8250,10750,19000
CTID651,2025-10-28,"S00011, S00004, S00001",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,10250,20500
CTID652,2025-10-29,"S00007, S00001",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,10000,16500
CTID653,2025-10-29,S00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,8250,12250
CTID654,2025-10-29,"S00004, S00001",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,11000,19000
CTID655,2025-10-29,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,11000,15000
CTID656,2025-10-29,"S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9000,9000,18000
CTID657,2025-10-30,"S00013, S00001, S00012, S00014",1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18500,9000,27500
CTID658,2025-10-30,"S00017, S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10000,9750,19750
CTID659,2025-10-30,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,7000,19000
CTID660,2025-10-30,"S00003, S00001",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,7000,18000
CTID661,2025-10-31,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,10750,22750
CTID662,2025-10-31,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,5500,10500
CTID663,2025-10-31,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,5500,17500
CTID664,2025-11-01,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,7000,12000
CTID665,2025-11-02,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,5750,17750
CTID666,2025-11-02,"S00004, S00001",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,10000,18000
CTID667,2025-11-02,"S00011, S00003",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8250,6000,14250
CTID668,2025-11-04,S00005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,15000
CTID669,2025-11-04,"S00004, S00001",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8250,16250
CTID670,2025-11-04,"S00013, S00017, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,13000,8500,21500
CTID671,2025-11-05,S00003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,8250,14250
CTID672,2025-11-05,"S00017, S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10000,7000,17000
CTID673,2025-11-05,"S00011, S00003, S00014, S00001",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14750,7000,21750
CTID674,2025-11-05,"S00019, S00020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5000,6250,11250
CTID675,2025-11-06,"S00017, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4000,7000,11000
CTID676,2025-11-06,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,9750,21750
CTID677,2025-11-07,S00007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,10000,11500
CTID678,2025-11-07,"S00016, S00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9000,10750,19750
CTID679,2025-11-08,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,8250,20250
CTID680,2025-11-09,"S00013, S00012",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000,9750,21750
CTID681,2025-11-09,"S00022, S00005",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5750,7000,12750
CTID682,2025-11-09,S00005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,11000,16000
CTID683,2025-11-10,S00012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,8250,14250
CTID684,2025-11-10,"S00020, S00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4000,11000,15000
CTID685,2025-11-10,S00023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000,6000,16000
CTID686,2025-11-10,"S00011, S00004, S00001",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,3000,13250
CTID687,2025-11-10,S00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4000,9000,13000
CTID688,2025-11-11,S00014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1500,5750,7250
